subj_i,state,block,reward,action,w
775,1,5050,0,1,0.5
775,2,5050,0,1,0.5
775,3,5050,1,2,0.5
775,4,5050,-1,2,0.5
775,4,5050,-1,1,0.5
775,4,5050,-1,2,0.467429233631261
775,2,5050,-1,1,0.431096657154019
775,2,5050,-1,2,0.431096657154019
775,4,5050,0,2,0.397067624703225
775,1,5050,1,2,0.399712763091729
775,4,5050,0,1,0.397327630677878
775,1,5050,0,2,0.402846171755464
775,4,5050,-1,2,0.403099716430058
775,4,5050,-1,2,0.361082258962099
775,1,5050,0,2,0.314602775045488
775,1,5050,1,2,0.314825415271577
775,1,5050,1,2,0.312744957906971
775,2,5050,-1,2,0.310691816557747
775,3,5050,0,1,0.278170713520406
775,2,5050,-1,2,0.276177164668306
775,4,5050,-1,2,0.241991014946774
775,3,5050,0,1,0.198791878159829
775,3,5050,0,2,0.197227306052156
775,1,5050,0,1,0.197557817996218
775,3,5050,1,2,0.193334763991407
775,4,5050,-1,1,0.190324378501436
775,4,5050,0,1,0.0739300326369343
775,3,5050,1,2,0.0775454435558805
775,2,5050,-1,1,0.0761808971277873
775,3,5050,1,1,0.0470078043959616
775,3,5050,0,2,0.0598256232866151
775,4,5050,-1,1,0.0594344404785587
775,4,5050,-1,1,0.0156157304583453
775,3,5050,0,1,0.00208236834328177
775,1,5050,0,2,0.00202869172690122
775,2,5050,-1,2,0.00203348650605094
775,1,5050,1,2,0.00129642603359303
775,3,5050,1,2,0.00127244845684316
775,3,5050,0,1,0.00132948720283318
775,1,5050,0,2,0.00128371754351907
775,3,5050,0,2,0.00128691625231509
775,2,5050,0,1,0.00128170257490957
775,3,5050,1,2,0.00133632604219588
775,1,5050,1,2,0.00137629349571423
775,3,5050,0,2,0.00135130355044521
775,1,5050,0,2,0.00134636372126408
775,1,5050,1,2,0.00134987776911513
775,3,5050,1,2,0.00132580453889914
775,2,5050,0,2,0.00135941739867862
775,4,5050,0,1,0.00138821250225895
775,2,5050,0,1,0.00145157625933621
775,1,5050,0,2,0.00151314743727127
775,2,5050,-1,2,0.00151726391835527
775,4,5050,-1,2,0.000846361888002849
775,2,5050,-1,1,4.01503873020224e-05
775,2,5050,-1,2,1.00850254798455e-05
775,4,5050,0,1,2.02447614641094e-06
775,2,5050,0,1,2.09754589142664e-06
775,2,5050,0,2,2.21535157808276e-06
775,1,5050,1,1,2.27120787474338e-06
775,3,5050,1,2,3.41647576157908e-06
775,1,5050,1,1,3.48862461256819e-06
775,2,5050,0,2,5.03611565563344e-06
775,2,5050,-1,2,5.16188030109773e-06
775,1,5050,0,1,3.32392033335264e-07
775,4,5050,-1,1,3.17193080701054e-07
775,2,5050,0,1,7.38828391596585e-08
775,4,5050,0,1,7.73269453134651e-08
775,4,5050,-1,2,7.86115450518867e-08
775,3,5050,1,1,5.61395352679704e-08
775,2,5050,-1,1,8.70848625072187e-08
775,2,5050,-1,1,1.63647664437707e-08
775,1,5050,0,2,6.83566484753813e-09
775,3,5050,1,2,6.7455188677561e-09
775,4,5050,-1,2,7.20927715664528e-09
775,4,5050,0,1,1.16532875850645e-08
775,1,5050,1,2,1.16458553321609e-08
775,2,5050,0,1,1.26586877319891e-08
775,1,5050,1,2,1.27637364340273e-08
775,1,5050,0,2,1.37744733804859e-08
775,1,5050,1,2,1.36038423880744e-08
775,1,5050,1,1,1.45935760030201e-08
775,4,5050,-1,2,2.30193570692043e-08
775,3,5050,0,1,1.0854381477696e-07
775,4,5050,-1,1,1.01602598703124e-07
775,1,5050,1,1,1.27103964572402e-07
775,3,5050,1,1,1.93027681733781e-07
775,2,5050,-1,1,3.02036941105218e-07
775,3,5050,0,2,2.32307697665676e-07
775,3,5050,1,2,2.28209042815657e-07
775,3,5050,1,1,2.51160766513406e-07
775,4,5050,0,2,3.91810028320346e-07
775,2,5050,-1,1,3.72574285600998e-07
775,2,5050,-1,2,5.10738288600222e-07
775,4,5050,-1,2,1.31205289017529e-06
775,4,5050,-1,2,3.81069770047236e-05
775,3,5050,1,2,0.000207576592634687
775,1,5050,1,2,0.00023559612131727
775,1,5050,1,2,0.000272219145420182
775,3,5050,0,1,0.000311615849599425
775,3,5050,1,2,0.000288165111802785
775,3,5050,0,2,0.000321484947217801
775,4,5050,-1,1,0.000314433604467523
775,2,5050,0,2,0.000821660205798529
775,2,5050,0,1,0.000786376228826143
775,4,5050,-1,1,0.000759590341785854
775,1,5050,1,1,0.00345494183575519
775,2,5050,-1,1,0.00544294521052634
775,3,5050,0,2,0.0166797732892995
775,1,5050,1,2,0.0163209748178169
775,3,5050,0,2,0.0190991348582837
775,1,5050,0,2,0.0186906617727557
775,1,5050,0,2,0.0180639745833458
775,3,5050,1,2,0.0174617622696986
775,4,5050,0,1,0.019324342219571
775,2,5050,-1,1,0.0179257897197828
775,2,5050,0,2,0.128311913548468
775,4,5050,0,2,0.121866295738741
775,2,5050,-1,2,0.115244037472406
775,4,5050,-1,2,0.536487778011367
775,3,5050,0,2,0.826244432715764
775,1,5050,0,2,0.82316331618309
775,4,5050,-1,1,0.818115238894074
775,2,5050,0,1,0.982188715576098
775,2,5050,-1,2,0.980890502827228
775,1,5050,1,2,0.999531649824141
775,1,5050,0,2,0.999597801718609
775,1,5050,1,2,0.999584069448304
775,2,5050,-1,1,0.99963997148948
