subj_i,state,block,reward,action,w
797,1,5050,1,1,0.5
797,4,5050,0,1,0.5
797,3,5050,1,2,0.5
797,3,5050,1,1,0.5
797,2,5050,-1,2,0.00459337771423853
797,1,5050,0,2,0.00459337771423853
797,1,5050,0,1,0.00623296321797858
797,4,5050,-1,1,0.00623428311856956
797,2,5050,-1,1,0.00623428311856956
797,2,5050,-1,2,0.00983621778291319
797,3,5050,1,2,0.0121711252476352
797,3,5050,0,2,0.637887872496249
797,3,5050,1,2,0.600092012684325
797,1,5050,0,1,0.722709033124565
797,3,5050,0,2,0.72273907269764
797,3,5050,0,2,0.697773618603685
797,1,5050,1,1,0.674475330818839
797,1,5050,0,2,0.64344167779954
797,2,5050,-1,1,0.668872629270125
797,3,5050,0,2,0.740054839698248
797,4,5050,0,1,0.72083528475149
797,3,5050,1,2,0.72083528475149
797,3,5050,1,1,0.779740488514734
797,4,5050,0,1,0.998901117389534
797,2,5050,-1,1,0.998901117389534
797,2,5050,0,1,0.999111813493273
797,3,5050,1,2,0.99884892366758
797,1,5050,1,1,0.999190888266104
797,1,5050,1,2,0.998982279510509
797,4,5050,0,1,0.999056799494456
797,4,5050,-1,2,0.999056799494456
797,4,5050,0,1,0.998902861970786
797,2,5050,0,1,0.99877761834413
797,4,5050,0,1,0.998462622456517
797,1,5050,0,1,0.998305199008847
797,2,5050,0,1,0.998244782110338
797,2,5050,0,1,0.997844423262108
797,4,5050,0,1,0.997403371187473
797,2,5050,0,1,0.997162494535768
797,4,5050,-1,2,0.996636329101121
797,2,5050,0,1,0.994001998731769
797,3,5050,0,2,0.992988162547004
797,4,5050,-1,1,0.99189712084447
797,3,5050,0,2,0.995249810095881
797,4,5050,0,1,0.994562596434239
797,2,5050,-1,1,0.99371498601157
797,1,5050,1,1,0.995148062031882
797,1,5050,1,2,0.99576332937742
797,1,5050,0,1,0.999987426013033
797,1,5050,0,2,0.99998628846956
797,2,5050,0,1,0.999982508692654
797,1,5050,1,2,0.999979964428146
797,3,5050,1,2,0.999992293237501
797,4,5050,0,2,0.999994162636112
797,4,5050,-1,1,0.999995903720044
797,1,5050,1,2,0.999997008284651
797,4,5050,-1,1,0.999998180942108
797,2,5050,-1,1,0.9999985413384
797,2,5050,-1,1,0.999998817210549
797,3,5050,0,1,0.999999000498524
797,2,5050,0,1,0.999998637608023
797,4,5050,0,1,0.999998474928025
797,4,5050,0,1,0.99999833887534
797,4,5050,-1,1,0.999998194906601
797,4,5050,-1,1,0.999998493221038
797,2,5050,0,1,0.999998689413169
797,3,5050,0,2,0.999998541735994
797,2,5050,-1,1,0.999998411789448
797,3,5050,0,2,0.999998633209777
797,1,5050,0,2,0.999998514866037
797,4,5050,-1,1,0.999998291913016
797,2,5050,0,1,0.999998469963911
797,4,5050,0,1,0.999998315018495
797,4,5050,0,1,0.9999982116085
797,3,5050,0,2,0.999998102849437
797,3,5050,1,1,0.99999794356364
797,4,5050,0,1,0.999999048608205
797,1,5050,1,2,0.999998991495658
797,2,5050,0,1,0.999999272688337
797,2,5050,-1,1,0.999999202583775
797,1,5050,1,2,0.999999303505882
797,2,5050,-1,1,0.999999432821889
797,1,5050,0,2,0.999999495207209
797,1,5050,1,2,0.999999452134031
797,1,5050,1,2,0.999999530298025
797,3,5050,1,2,0.999999574860821
797,2,5050,0,2,0.999999677460292
797,1,5050,0,2,0.999999710658826
797,3,5050,1,2,0.999999696894308
797,4,5050,-1,1,0.999999756924056
797,4,5050,0,1,0.999999781006914
797,3,5050,0,2,0.999999769116093
797,1,5050,0,2,0.999999743285841
797,2,5050,-1,1,0.999999728619175
797,3,5050,1,2,0.999999745306774
797,4,5050,0,1,0.999999788873078
797,1,5050,0,2,0.999999777551557
797,2,5050,0,1,0.999999763270196
797,4,5050,-1,1,0.999999752563553
797,4,5050,-1,1,0.999999774873416
797,1,5050,1,1,0.999999792132486
797,3,5050,1,2,0.999999865919423
797,2,5050,-1,1,0.999999885318468
797,1,5050,1,2,0.999999891664869
797,4,5050,0,1,0.999999907973765
797,1,5050,1,2,0.999999903789542
797,3,5050,1,1,0.999999915089119
797,2,5050,-1,1,0.999999949201536
797,3,5050,1,2,0.999999951578524
797,3,5050,1,2,0.999999959411798
797,3,5050,1,2,0.9999999651456
797,2,5050,-1,1,0.999999969472591
797,3,5050,1,2,0.999999970684365
797,2,5050,0,1,0.999999973900343
797,1,5050,1,2,0.999999973006282
797,4,5050,0,1,0.999999975460421
797,1,5050,0,1,0.999999974353239
797,2,5050,-1,1,0.999999966648205
797,1,5050,1,2,0.999999967875974
797,3,5050,1,2,0.999999969164099
797,4,5050,-1,1,0.999999972167855
797,1,5050,0,2,0.999999974154187
797,2,5050,0,1,0.999999973621289
797,1,5050,0,2,0.999999972775665
797,3,5050,0,2,0.999999971972326
797,1,5050,0,1,0.999999969187721
797,3,5050,0,2,0.999999960463207
797,4,5050,0,1,0.999999956576407
797,4,5050,0,1,0.999999954763179
797,2,5050,0,2,0.999999952889106
797,3,5050,0,1,0.999999948700989
797,3,5050,0,2,0.999999932151496
797,2,5050,0,1,0.999999927564802
797,2,5050,0,1,0.999999927136381
797,4,5050,0,1,0.999999926514487
797,2,5050,-1,1,0.999999923498778
797,2,5050,-1,1,0.999999924502076
797,2,5050,-1,1,0.999999925168797
797,1,5050,1,2,0.999999925556921
797,1,5050,0,2,0.999999926944616
797,4,5050,-1,1,0.999999926723071
797,4,5050,-1,1,0.999999931773478
797,1,5050,1,2,0.999999935912146
797,1,5050,1,2,0.99999993681971
797,3,5050,1,1,0.999999936903033
797,3,5050,1,2,0.999999959215773
797,2,5050,0,1,0.999999963318782
797,1,5050,0,2,0.999999963245592
797,2,5050,0,1,0.999999963547722
797,4,5050,0,1,0.999999963391397
797,2,5050,-1,1,0.999999962069771
797,1,5050,1,2,0.999999962340108
797,3,5050,0,2,0.99999996231966
797,2,5050,0,1,0.999999958898527
797,1,5050,0,2,0.999999958738488
797,3,5050,0,2,0.99999995909947
797,4,5050,0,1,0.999999955377598
797,3,5050,1,2,0.999999953777186
797,4,5050,0,1,0.999999958345418
797,2,5050,0,1,0.999999956863037
797,2,5050,0,1,0.999999956616966
797,1,5050,0,2,0.999999956301224
797,3,5050,0,2,0.999999956375255
797,4,5050,-1,1,0.999999952631565
797,3,5050,0,2,0.999999955426775
797,4,5050,0,1,0.999999951602737
797,3,5050,1,2,0.999999949981758
797,3,5050,1,2,0.999999954820235
797,4,5050,-1,1,0.999999958778434
797,4,5050,-1,1,0.99999996101621
797,3,5050,1,2,0.999999962917463
797,2,5050,0,1,0.999999965865765
797,1,5050,1,2,0.999999965570563
797,1,5050,0,2,0.999999965758353
797,1,5050,0,2,0.999999965850638
797,3,5050,1,2,0.999999965751094
797,1,5050,1,2,0.99999996822661
797,2,5050,-1,1,0.999999968542829
797,4,5050,0,1,0.999999968937443
797,4,5050,0,1,0.999999968003315
797,1,8020,0,1,0.0010000391343205
797,4,8020,0,1,0.0010000391343205
797,4,8020,0,1,0.0010000391343205
797,2,8020,-1,1,0.0010000391343205
797,1,8020,1,1,0.0010000391343205
797,3,8020,1,1,0.0010000391343205
797,1,8020,1,1,0.0010000391343205
797,3,8020,0,1,0.0010000391343205
797,3,8020,1,1,0.0010000391343205
797,2,8020,-1,1,0.0010000391343205
797,3,8020,1,1,0.0010000391343205
797,2,8020,0,2,0.0010000391343205
797,1,8020,0,2,0.000652385411391264
797,4,8020,-1,2,0.000755417137746141
797,3,8020,0,1,0.000492761888011222
797,1,8020,0,1,0.000492761888011222
797,2,8020,-1,2,0.000503891846207356
797,2,8020,-1,1,0.00106727004623634
797,2,8020,0,2,0.00105628582169643
797,3,8020,1,1,0.000694354131852891
797,2,8020,0,2,0.000694354131852891
797,1,8020,0,2,0.000480794592288906
797,3,8020,1,1,0.000538151289541945
797,1,8020,0,1,0.000538151289541946
797,4,8020,0,1,0.00055460824363049
797,1,8020,0,1,0.00047247463873776
797,3,8020,1,1,0.00048388753321438
797,3,8020,1,1,0.00048388753321438
797,3,8020,1,1,0.00048388753321438
797,4,8020,-1,2,0.00048388753321438
797,1,8020,0,1,0.000296615423483722
797,1,8020,0,1,0.000302421866929563
