subj_i,state,block,reward,action,w
763,2,5050,0,2,0.5
763,4,5050,0,1,0.5
763,1,5050,1,2,0.5
763,3,5050,0,2,0.5
763,4,5050,-1,2,0.5
763,3,5050,1,2,0.474454171987551
763,1,5050,0,2,0.474454171987551
763,4,5050,0,2,0.474454171987551
763,4,5050,0,2,0.480623341172621
763,2,5050,0,2,0.485677972857767
763,4,5050,0,1,0.485677972857767
763,3,5050,0,2,0.534374493982698
763,3,5050,1,2,0.534374493982698
763,3,5050,1,2,0.534374493982698
763,4,5050,0,2,0.534374493982698
763,3,5050,0,1,0.542121199207207
763,3,5050,1,1,0.506241877160425
763,1,5050,1,2,0.569638616385034
763,4,5050,-1,1,0.569638616385034
763,1,5050,0,2,0.404073603748508
763,3,5050,1,2,0.404073603748508
763,3,5050,1,2,0.408183818426884
763,1,5050,0,2,0.409630491683011
763,2,5050,0,2,0.409630491683011
763,1,5050,1,2,0.409630491683011
763,4,5050,-1,2,0.409630491683011
763,2,5050,0,1,0.240272320505138
763,1,5050,0,2,0.263708019731951
763,1,5050,0,2,0.263708019731951
763,2,5050,0,1,0.263708019731951
763,3,5050,0,2,0.283555637598403
763,2,5050,-1,2,0.283896169241565
763,1,5050,0,2,0.254257576104587
763,3,5050,0,2,0.254257576104587
763,2,5050,-1,1,0.253434814656881
763,2,5050,0,2,0.148138883254135
763,4,5050,0,1,0.162030464056302
763,1,5050,1,1,0.189259674128158
763,1,5050,1,1,0.185293498329276
763,4,5050,-1,1,0.171227577221122
763,4,5050,0,1,0.0173243284312085
763,1,5050,1,2,0.0182681598821579
763,4,5050,-1,2,0.0216482416745993
763,4,5050,-1,2,0.00895091998869732
763,2,5050,0,2,0.0405412842131818
763,3,5050,0,1,0.0444722149288495
763,2,5050,0,1,0.0390599151089344
763,4,5050,0,2,0.0443328607915354
763,1,5050,1,2,0.0408771179419431
763,3,5050,1,1,0.0469324837159446
763,3,5050,0,1,0.0581458216963161
763,1,5050,0,2,0.0522768648863769
763,2,5050,0,2,0.0478097757584263
763,2,5050,-1,1,0.0522039754985695
763,2,5050,0,1,0.0197569395241113
763,4,5050,-1,1,0.0213718848861835
763,2,5050,-1,2,0.0300248246412068
763,3,5050,0,2,0.00264960778794858
763,2,5050,-1,1,0.00270349157078928
763,1,5050,1,1,0.00103034561240869
763,3,5050,0,1,0.000973585264415451
763,2,5050,0,1,0.000890240347711815
763,2,5050,-1,1,0.000840459699297261
763,3,5050,0,1,0.00373225559913034
763,3,5050,1,1,0.00338329926901051
763,3,5050,0,2,0.00408359882995369
763,2,5050,0,1,0.00419543862649043
763,4,5050,0,2,0.00391735948501519
763,4,5050,0,2,0.00346364450779639
763,1,5050,0,1,0.00307681518937898
763,2,5050,0,2,0.00336544996256698
763,3,5050,1,2,0.00326791699520773
763,4,5050,0,1,0.00319449521985997
763,1,5050,1,1,0.00278740127683136
763,3,5050,0,1,0.00263366577511912
763,4,5050,0,1,0.00240145787781889
763,4,5050,0,2,0.00210587964009019
763,3,5050,0,1,0.00190059377444666
763,2,5050,0,2,0.00172066197957373
763,1,5050,0,1,0.00167007576435604
763,3,5050,0,1,0.00181246672417464
763,4,5050,-1,1,0.00163245377262049
763,2,5050,0,1,0.0141213529008724
763,1,5050,1,1,0.0133203858655872
763,1,5050,0,2,0.0126064597055068
763,2,5050,-1,1,0.0109622084660311
763,2,5050,-1,2,0.0269127832468488
763,4,5050,-1,2,0.0478709557718347
763,1,5050,1,1,0.178468506725269
763,3,5050,1,2,0.162396266470192
763,2,5050,0,2,0.144722379071194
763,4,5050,0,2,0.127643805064334
763,1,5050,1,1,0.115123964664971
763,3,5050,1,2,0.102596980241735
763,3,5050,0,2,0.0900105529001782
763,3,5050,1,2,0.100631028086754
763,1,5050,1,2,0.0888524574797983
763,4,5050,0,2,0.113702636739448
763,2,5050,0,2,0.102661614426524
763,1,5050,1,2,0.0903954447793338
763,4,5050,0,2,0.111761327013489
763,3,5050,0,2,0.101146193376471
763,1,5050,0,1,0.112370956827098
763,1,5050,1,1,0.121975572567764
763,1,5050,1,1,0.116159988652667
763,1,5050,1,2,0.109134855416703
763,2,5050,0,2,0.133352274918535
763,3,5050,0,2,0.118344282702283
763,3,5050,0,2,0.129394848710736
763,4,5050,0,1,0.139667945632484
763,1,5050,1,1,0.123222632627836
763,2,5050,-1,1,0.117045263233823
763,4,5050,0,2,0.179203759993753
763,4,5050,0,1,0.164514991088238
763,2,5050,0,1,0.146770216404743
763,2,5050,0,2,0.141694781433219
763,4,5050,0,2,0.123817663283131
763,4,5050,0,1,0.113779251722461
763,2,5050,0,2,0.101573551584555
763,1,5050,0,2,0.0885812613386649
763,2,5050,0,1,0.0722916231846561
763,3,5050,1,2,0.0701172260278747
763,2,5050,0,2,0.063293145163473
763,4,5050,0,1,0.0553286942633108
763,1,5050,0,1,0.0491804307521793
763,2,5050,0,2,0.0553726788211729
763,4,5050,0,1,0.0485196830411925
763,1,5050,1,1,0.0432079830228834
763,1,5050,1,1,0.0401634621629023
763,4,5050,0,1,0.0369961012720416
763,3,5050,0,2,0.0329874639862732
763,1,5050,1,1,0.0358490696223212
763,2,5050,-1,2,0.0327748953806204
763,1,5050,0,2,0.320224426399195
763,2,5050,0,1,0.265919969314574
763,3,5050,0,2,0.256338400051805
763,2,5050,0,2,0.270983231403711
763,3,5050,0,1,0.24447676658405
763,3,5050,1,2,0.223665402820647
763,1,5050,1,1,0.203393657507125
763,3,5050,1,2,0.184395287972064
763,4,5050,-1,2,0.166308109900228
763,2,5050,0,2,0.290821810433884
763,4,5050,0,2,0.263665402945505
763,4,5050,0,2,0.251520647892234
763,1,5050,1,1,0.239793710642398
763,3,5050,0,1,0.217599181760843
763,3,5050,0,2,0.190392261704095
763,1,5050,0,2,0.208213023216357
763,4,5050,0,1,0.162288251269399
763,1,5050,1,1,0.145190295682742
763,3,5050,1,2,0.127477936622167
763,3,5050,0,1,0.11249479848855
763,3,5050,0,2,0.0958214474950215
763,1,5050,0,1,0.106946068655956
763,2,5050,-1,2,0.132220286427164
763,2,5050,0,2,0.477757631751585
763,1,5050,0,2,0.447541900927477
763,4,5050,0,1,0.375588376747654
763,1,5050,1,1,0.345875339449476
763,3,5050,1,2,0.310676208508254
763,1,5050,1,2,0.2780833992137
763,2,5050,0,1,0.355619224746951
763,1,5050,1,1,0.341962283013699
763,3,5050,0,2,0.309889528964849
763,2,5050,-1,1,0.335918517302571
763,2,5050,-1,1,0.432848330181534
763,4,5050,0,1,0.492045361532876
763,4,5050,0,1,0.46053656047637
763,4,5050,0,1,0.429941979069763
763,4,5050,0,2,0.400443059159271
763,4,5050,0,1,0.389506235944326
763,2,5050,0,1,0.362249078850184
763,4,5050,-1,1,0.355961672514609
763,3,5050,0,2,0.752148060244787
763,1,5050,0,2,0.771947884928231
763,4,5050,0,1,0.710792970894248
763,2,5050,-1,2,0.689465527919618
763,3,5050,1,2,0.885014002551549
763,2,5050,0,1,0.869460160313419
763,3,8020,0,2,0.997867164022292
763,3,8020,0,2,0.997867164022292
763,4,8020,-1,2,0.997867164022292
763,4,8020,-1,2,0.997867164022292
763,4,8020,-1,2,0.997867164022292
763,3,8020,0,2,0.997867164022292
763,1,8020,1,2,0.997867164022292
763,2,8020,-1,2,0.997867164022292
763,1,8020,0,1,0.997867164022292
763,1,8020,1,2,0.99763803180134
763,4,8020,-1,2,0.997409004783814
763,4,8020,0,1,0.997409004783814
763,4,8020,0,2,0.998220649685033
763,4,8020,-1,2,0.99822788867717
763,2,8020,-1,1,0.998104081438066
763,3,8020,0,2,0.996976618408176
763,3,8020,1,2,0.996976618408176
763,2,8020,0,2,0.996976618408176
763,1,8020,1,2,0.997343842174845
763,2,8020,-1,2,0.997109179670774
763,1,8020,1,2,0.994382981162555
763,1,8020,0,2,0.993928580716165
763,2,8020,0,2,0.994398908744045
763,4,8020,0,1,0.994870991894629
763,4,8020,0,1,0.996077757145174
763,3,8020,0,2,0.996899528924302
763,3,8020,0,2,0.996899528924302
763,4,8020,-1,2,0.996899528924302
763,1,8020,1,2,0.996293305361947
763,3,8020,1,2,0.996034876769279
763,2,8020,-1,1,0.996034876769279
763,2,8020,-1,1,0.955039177972785
763,3,8020,0,2,0.900892034351969
763,2,8020,-1,1,0.900892034351969
763,3,8020,0,2,0.978105930021685
763,2,8020,0,1,0.978105930021685
763,1,8020,1,2,0.975494933764686
763,4,8020,0,1,0.973933649750091
763,1,8020,1,2,0.977617940590082
763,3,8020,1,1,0.976276259060905
763,3,8020,0,2,0.969649001114365
763,1,8020,1,2,0.968125457293763
763,1,8020,1,2,0.966343601132218
763,4,8020,0,1,0.96456829201148
763,2,8020,0,2,0.968975290186432
763,2,8020,0,1,0.967063075658192
763,2,8020,0,2,0.963720288930817
763,2,8020,-1,1,0.961859523035968
763,3,8020,0,2,0.985394470455548
763,4,8020,0,1,0.984685527493792
763,1,8020,1,2,0.986422041393167
763,4,8020,0,2,0.985728069430089
763,1,8020,1,2,0.986453274755203
763,2,8020,0,2,0.985794984600904
763,3,8020,0,2,0.984372063226499
763,3,8020,0,2,0.983649890097123
