subj_i,state,block,reward,action,w
734,2,8020,0,2,0.5
734,1,8020,0,1,0.5
734,4,8020,0,1,0.5
734,2,8020,0,2,0.5
734,1,8020,0,1,0.5
734,4,8020,-1,2,0.5
734,3,8020,0,2,0.48794986317941
734,1,8020,1,1,0.48794986317941
734,4,8020,-1,2,0.48794986317941
734,3,8020,0,2,0.476466880967142
734,1,8020,1,2,0.476466880967142
734,3,8020,0,2,0.485473251201539
734,2,8020,-1,1,0.485473251201539
734,4,8020,-1,2,0.461992105639448
734,4,8020,-1,1,0.451083213571479
734,1,8020,0,1,0.23598588726442
734,2,8020,-1,1,0.228476868380079
734,2,8020,-1,1,0.213007143080663
734,1,8020,1,2,0.198932364792201
734,4,8020,0,1,0.195112014687507
734,2,8020,-1,1,0.221688125729224
734,2,8020,0,2,0.207775245866068
734,3,8020,1,1,0.246392495064085
734,4,8020,0,1,0.221642952860578
734,2,8020,0,2,0.24918325339232
734,1,8020,0,1,0.290305101844519
734,3,8020,1,1,0.274250577496391
734,4,8020,0,1,0.248759024950522
734,1,8020,0,2,0.276987929087525
734,3,8020,1,1,0.283796308541685
734,2,8020,-1,2,0.258800969097307
734,2,8020,0,2,0.0667366460687558
734,3,8020,1,2,0.0785550814453127
734,4,8020,0,1,0.106047150282712
734,4,8020,-1,2,0.119975208689354
734,1,8020,1,2,0.056847494113139
734,2,8020,0,2,0.0534278807298779
734,3,8020,1,2,0.0626129003946797
734,2,8020,-1,2,0.0808457903773981
734,2,8020,-1,1,0.00454819725518151
734,3,8020,0,2,0.002042273627766
734,3,8020,0,1,0.0018257653258485
734,2,8020,0,2,0.0018383454037587
734,1,8020,0,1,0.00196823784514389
734,2,8020,0,2,0.00178882299327094
734,4,8020,0,2,0.00190983404934051
734,4,8020,0,2,0.00199689528811444
734,3,8020,1,1,0.00208399008712934
734,3,8020,1,1,0.00207543454399099
734,3,8020,1,1,0.00203942431156082
734,1,8020,0,1,0.00198385486665008
734,4,8020,-1,1,0.00180792043375687
734,1,8020,1,2,8.78125740289917e-05
734,4,8020,-1,2,7.63973868972023e-05
734,3,8020,1,1,3.59283818058177e-05
734,1,8020,0,1,3.46774446320154e-05
734,4,8020,0,1,3.06963716663167e-05
734,1,8020,1,2,3.30807530421677e-05
734,3,8020,0,1,2.78355747116959e-05
734,1,8020,1,2,2.87008813178767e-05
734,2,8020,0,2,2.41417602568329e-05
734,2,8020,-1,2,2.57109083847743e-05
734,2,8020,-1,1,1.18993194031075e-05
734,3,8020,0,1,8.74237721751911e-05
734,3,8020,1,1,8.96169182998238e-05
734,4,8020,-1,2,8.69886346503491e-05
734,3,8020,1,2,0.000463359084000347
734,4,8020,-1,1,0.000686488097803375
734,1,8020,1,2,0.000451749293514188
734,1,8020,1,2,0.000380274080941884
734,3,8020,1,1,0.000320547578524107
734,3,8020,1,1,0.000321158435113579
734,4,8020,-1,2,0.000319417291965168
734,4,8020,0,1,0.00121447845332565
734,2,8020,-1,1,0.00115262801681815
734,1,8020,1,2,0.0039581185792923
734,4,8020,0,1,0.00334453988283826
734,2,8020,0,2,0.00317723869248534
734,4,8020,-1,1,0.00300333176470655
734,1,8020,0,1,0.00490228664683144
734,1,8020,0,1,0.00378938409530159
734,4,8020,-1,2,0.00294915104516517
734,4,8020,0,1,0.00685322345141158
734,3,8020,0,2,0.00599684611367363
734,2,8020,-1,2,0.00470716550607478
734,1,8020,1,2,0.00816238291147168
734,3,8020,1,1,0.00657517284836668
734,3,8020,1,1,0.00634373096405883
734,2,8020,0,2,0.00609317099444494
734,4,8020,-1,2,0.00544701320552245
734,2,8020,-1,1,0.00932128856761018
734,3,8020,1,1,0.0195745964589549
734,1,8020,1,2,0.0187434498751394
734,4,8020,0,1,0.015184972637286
734,4,8020,-1,2,0.0130454369943289
734,3,8020,1,2,0.018523837380426
734,1,8020,1,2,0.0300928992416052
734,1,8020,0,2,0.0245230087627914
734,3,8020,1,1,0.0293167279960663
734,1,8020,1,2,0.0286514868826347
734,3,8020,1,1,0.023583804821647
734,2,8020,-1,2,0.0229551142720581
734,1,8020,1,2,0.093439408813018
734,2,8020,0,2,0.0780769811157848
734,4,8020,-1,2,0.0657295135306451
734,1,8020,0,2,0.0829017747128227
734,4,8020,0,2,0.0977763324266016
734,2,8020,0,2,0.0941953344664238
734,2,8020,0,2,0.0798480149803786
734,2,8020,0,2,0.0677929440962133
734,3,8020,0,2,0.057665564241424
734,1,8020,1,2,0.0417459338777034
734,4,8020,-1,2,0.0348679936999419
734,1,8020,1,2,0.041681436600393
734,1,8020,0,2,0.0349183392034758
734,2,8020,0,2,0.0414638213221099
734,4,8020,0,1,0.0352537210695204
734,2,8020,-1,1,0.0287990458886969
734,3,8020,1,1,0.045774549801621
734,3,8020,0,2,0.043554622861867
734,2,8020,-1,1,0.0309755321863182
734,2,8020,-1,1,0.0416282147850146
734,4,8020,0,1,0.0500097150010205
734,3,8020,1,1,0.0411437590241058
734,2,8020,0,2,0.0382981595113753
734,3,8020,1,1,0.0308458285163742
734,1,8020,0,2,0.0286441172955785
734,4,8020,0,1,0.033641238110172
734,1,8020,0,2,0.0277078984272619
734,3,8020,0,2,0.0321908985088548
734,4,8020,-1,2,0.0221061648699091
734,4,8020,0,1,0.0237160804603871
734,3,8020,1,1,0.0192159666679179
734,1,8020,0,1,0.0174768167725892
734,2,8020,0,2,0.0127091890465189
734,1,8020,0,2,0.0102309550070127
734,2,8020,0,1,0.0119630736771167
734,1,8020,0,2,0.0117574339984995
734,2,8020,0,2,0.0136096259985245
734,3,8020,1,1,0.0110554314236997
734,1,8020,0,2,0.0100401184151941
734,4,8020,0,1,0.0115209364807352
734,1,8020,0,1,0.00935247365609994
734,1,8020,1,1,0.00708267149015348
734,3,8020,1,1,0.0140972282553359
734,4,8020,-1,2,0.0127999384538079
734,2,8020,-1,1,0.0127350037016444
734,4,8020,0,1,0.013641048214144
