subj_i,state,block,reward,action,w
807,3,8020,1,2,0.5
807,2,8020,0,2,0.5
807,2,8020,0,1,0.5
807,4,8020,-1,2,0.628612026031704
807,1,8020,0,1,0.628612026031704
807,3,8020,0,2,0.628612026031704
807,4,8020,0,1,0.628612026031704
807,3,8020,1,2,0.824455138395735
807,1,8020,1,2,0.824455138395735
807,2,8020,0,2,0.741203190950969
807,3,8020,0,2,0.77159145977845
807,2,8020,0,2,0.77159145977845
807,1,8020,1,2,0.785723725317129
807,1,8020,1,2,0.725100279879114
807,1,8020,1,2,0.673161691586652
807,1,8020,1,2,0.628166428948315
807,4,8020,0,1,0.588809414740163
807,1,8020,1,2,0.701274021567695
807,2,8020,0,2,0.670743533628687
807,3,8020,0,2,0.681517461279146
807,3,8020,0,2,0.681517461279146
807,2,8020,-1,1,0.681517461279146
807,3,8020,1,2,0.455235409398861
807,1,8020,1,2,0.455235409398861
807,4,8020,0,1,0.424647544097959
807,2,8020,0,2,0.506382968392325
807,3,8020,0,2,0.555666105485625
807,4,8020,-1,2,0.555666105485625
807,2,8020,0,2,0.365542215143191
807,2,8020,0,2,0.404641319591526
807,4,8020,-1,2,0.439198313357905
807,2,8020,0,2,0.298327658008668
807,4,8020,-1,1,0.32494098329387
807,3,8020,1,2,0.367521290226805
807,4,8020,-1,1,0.367521290226805
807,1,8020,1,2,0.999740838313644
807,1,8020,0,1,0.999710581426269
807,2,8020,-1,1,0.998808248175787
807,1,8020,1,2,0.996142655416532
807,1,8020,1,2,0.995339683846508
807,3,8020,1,1,0.994462177016294
807,2,8020,0,1,0.992530786144835
807,2,8020,0,2,0.993656510479143
807,1,8020,0,2,0.993866070746702
807,1,8020,1,2,0.998411883620569
807,3,8020,1,2,0.998159522529812
807,2,8020,0,2,0.998320814079212
807,3,8020,0,2,0.998367536060927
807,3,8020,1,1,0.998226605236245
807,3,8020,0,2,0.997321332587937
807,1,8020,0,1,0.996896215210478
807,4,8020,0,1,0.990311812642087
807,4,8020,-1,2,0.985945438722165
807,4,8020,0,1,0.983766926240824
807,4,8020,0,1,0.975392561470661
807,4,8020,0,1,0.964307928935053
807,4,8020,0,1,0.950123166566671
807,3,8020,1,1,0.932510327182416
807,2,8020,-1,1,0.894020294278109
807,4,8020,-1,2,0.750954687187374
807,2,8020,0,1,0.642384014263991
807,3,8020,1,1,0.694354540949981
807,3,8020,1,1,0.58475419084757
807,4,8020,-1,1,0.471488016588891
807,1,8020,0,1,0.788845346776684
807,3,8020,1,1,0.568599160793204
807,2,8020,-1,2,0.460722005142629
807,4,8020,-1,2,0.529506727988959
807,4,8020,-1,2,0.423942984442269
807,4,8020,0,1,0.324200044893317
807,2,8020,0,2,0.235515815606539
807,4,8020,-1,1,0.205267127116819
807,2,8020,0,2,0.433918580011209
807,4,8020,-1,2,0.393566088113855
807,2,8020,0,2,0.300466781568859
807,1,8020,1,2,0.268396684101559
807,1,8020,1,2,0.220763429983249
807,2,8020,-1,1,0.181842968365637
807,4,8020,0,1,0.104685522595226
807,3,8020,0,2,0.0701724094038571
807,4,8020,0,1,0.0497204076223979
807,1,8020,1,2,0.0334033737558177
807,1,8020,1,2,0.0267561735081377
807,1,8020,1,2,0.0216641828363663
807,2,8020,0,2,0.017716593599278
807,4,8020,0,1,0.0146217254848024
807,3,8020,1,1,0.0099066884132861
807,2,8020,0,1,0.0062692540604556
807,2,8020,0,2,0.00799834392176496
807,2,8020,-1,1,0.00670459152630892
807,3,8020,1,1,0.00335538074229381
807,2,8020,-1,1,0.00216786456139473
807,4,8020,0,1,0.001078741079073
807,2,8020,0,2,0.000741395524639297
807,1,8020,1,2,0.000580101059845492
807,2,8020,0,2,0.000477308565926439
807,3,8020,0,1,0.000377082700610854
807,1,8020,1,2,0.00242504143333914
807,3,8020,0,1,0.00201419947643542
807,4,8020,0,1,0.00550459848413466
807,2,8020,-1,2,0.00385315574243896
807,3,8020,0,1,0.981241924789682
807,3,8020,0,2,0.990242185266733
807,3,8020,1,1,0.987352531459297
807,3,8020,0,2,0.982886852241611
807,1,8020,1,2,0.977065600317688
807,2,8020,-1,1,0.972725962087711
807,3,8020,0,2,0.949723704803277
807,4,8020,0,1,0.933620272888104
807,4,8020,0,1,0.908946777182093
807,4,8020,0,1,0.877849592556558
807,1,8020,1,2,0.839791314852276
807,1,8020,0,2,0.815553614649542
807,3,8020,1,1,0.930392973321416
807,1,8020,1,2,0.901945824851843
807,1,8020,0,1,0.887178281446223
807,3,8020,1,1,0.687767449648096
807,4,8020,-1,1,0.604223526974998
807,1,8020,0,2,0.805154387469194
807,1,8020,1,2,0.910159438637924
807,2,8020,0,2,0.894441901755382
807,4,8020,0,1,0.869266133053184
807,1,8020,0,2,0.832322385982199
807,4,8020,0,1,0.909416070424484
807,2,8020,0,2,0.883354735521382
807,2,8020,0,1,0.856944576424142
807,1,8020,0,1,0.897266129845537
807,2,8020,0,2,0.751610281367202
807,1,8020,1,2,0.708743408505608
807,3,8020,1,1,0.666486888833202
807,4,8020,0,1,0.582625242608903
807,3,8020,1,1,0.515315317273046
807,1,8020,1,2,0.428175429396918
807,3,8020,0,2,0.382258869303983
