subj_i,state,block,reward,action,w
790,4,8020,0,1,0.5
790,4,8020,0,1,0.5
790,2,8020,-1,1,0.5
790,1,8020,0,1,0.5
790,3,8020,1,1,0.5
790,3,8020,1,1,0.5
790,2,8020,0,2,0.5
790,1,8020,0,1,0.464518516143944
790,4,8020,0,1,0.464518516143944
790,2,8020,-1,1,0.464518516143944
790,2,8020,-1,1,0.433739102236459
790,4,8020,0,1,0.406785152814116
790,4,8020,-1,2,0.406785152814116
790,1,8020,0,2,0.298559239608854
790,2,8020,0,2,0.309450765870516
790,2,8020,0,2,0.242794370175974
790,2,8020,0,2,0.19180907085951
790,2,8020,0,2,0.152958980910498
790,1,8020,0,1,0.123258815819539
790,2,8020,0,2,0.125114049845553
790,4,8020,0,1,0.101940585889009
790,4,8020,0,1,0.0939408655863703
790,3,8020,1,1,0.0871053320526658
790,1,8020,1,2,0.0871053320526658
790,4,8020,0,1,0.0639100995286399
790,3,8020,1,1,0.0594726631804489
790,3,8020,1,1,0.0594726631804489
790,1,8020,1,2,0.0594726631804489
790,3,8020,1,1,0.0447106802737959
790,1,8020,1,2,0.0447106802737959
790,1,8020,0,2,0.0343870413095707
790,3,8020,1,1,0.0358925943808375
790,3,8020,1,1,0.0358925943808375
790,3,8020,1,1,0.0358925943808375
790,2,8020,-1,2,0.0358925943808375
790,2,8020,0,2,0.0948694160694684
790,3,8020,1,1,0.0790276747375804
790,1,8020,1,2,0.0790276747375804
790,4,8020,0,1,0.0637680995511693
790,1,8020,1,2,0.0596456670421228
790,2,8020,0,2,0.0486959516192516
790,1,8020,1,2,0.0407088688520947
790,3,8020,0,1,0.0335756258326213
790,2,8020,0,2,0.0335756258326213
790,1,8020,1,2,0.028298106438113
790,4,8020,0,1,0.0235737602308056
790,3,8020,1,1,0.022090864215657
790,1,8020,0,2,0.022090864215657
790,4,8020,0,1,0.0241629605006953
790,3,8020,1,1,0.0227358060167063
790,4,8020,0,1,0.0227358060167063
790,2,8020,-1,1,0.0214678356491145
790,3,8020,0,1,0.0130887408200618
790,3,8020,1,1,0.0130887408200618
790,4,8020,0,1,0.0130887408200618
790,1,8020,0,2,0.0123917388592868
790,1,8020,0,2,0.0134030535327122
790,4,8020,-1,2,0.0143541946902784
790,2,8020,-1,1,0.00559087057742089
790,4,8020,0,1,0.00342843684738404
790,1,8020,0,2,0.00309573605910377
790,4,8020,0,1,0.00329096538626136
790,3,8020,1,1,0.00298639394391508
790,2,8020,-1,2,0.00298639394391508
790,3,8020,1,1,0.00745893714019376
790,2,8020,0,2,0.00745893714019376
790,3,8020,1,1,0.00581439010938064
790,2,8020,-1,2,0.00581439010938064
790,4,8020,0,1,0.0116543287139167
790,3,8020,1,1,0.0106314898619098
