subj_i,state,block,reward,action,w
727,3,5050,1,1,0.5
727,4,5050,-1,1,0.5
727,3,5050,0,1,0.5
727,2,5050,0,2,0.5
727,1,5050,1,1,0.5
727,1,5050,1,2,0.5
727,4,5050,-1,1,0.343176849571436
727,2,5050,0,1,0.343176849571436
727,1,5050,1,1,0.397172071142652
727,2,5050,0,2,0.19270337879333
727,2,5050,0,2,0.214561972821636
727,3,5050,1,1,0.22993754419212
727,2,5050,0,1,0.22993754419212
727,4,5050,-1,1,0.284660105624196
727,1,5050,1,1,0.284660105624196
727,2,5050,0,1,0.105999912692291
727,3,5050,1,1,0.126473653049156
727,1,5050,1,1,0.126473653049156
727,3,5050,0,2,0.386166114199404
727,4,5050,-1,1,0.600860398587324
727,4,5050,0,2,0.600860398587324
727,2,5050,-1,1,0.446465616556168
727,3,5050,0,2,0.366550696367227
727,2,5050,-1,1,0.524163501977999
727,3,5050,0,1,0.449668679822525
727,1,5050,0,1,0.451088910240123
727,4,5050,0,1,0.424074317781166
727,3,5050,1,1,0.503024848137566
727,3,5050,1,1,0.455904511445938
727,3,5050,1,2,0.413519894475136
727,1,5050,0,1,0.219695597403977
727,4,5050,0,2,0.203207392187602
727,4,5050,-1,1,0.153904816679528
727,3,5050,0,1,0.130875664822919
727,4,5050,-1,1,0.126824643795364
727,3,5050,0,1,0.108910078628318
727,3,5050,0,2,0.105387225116275
727,3,5050,0,1,0.10942143385483
727,2,5050,-1,2,0.107178506588289
727,4,5050,0,2,0.111333298987098
727,1,5050,1,1,0.0711495780267093
727,1,5050,1,1,0.111718938145254
727,3,5050,0,1,0.143208868240726
727,2,5050,-1,2,0.14021519239446
727,4,5050,-1,2,0.136679168876934
727,4,5050,0,2,0.208141111856906
727,1,5050,1,1,0.148790818193831
727,1,5050,1,2,0.174722976896323
727,4,5050,0,2,0.19683355332666
727,1,5050,1,1,0.142356846947627
727,2,5050,0,1,0.175427784991554
727,2,5050,0,1,0.184447008711511
727,4,5050,-1,2,0.188510212548937
727,1,5050,0,1,0.267031085694385
727,2,5050,-1,1,0.242691250381718
727,1,5050,0,1,0.241548497814701
727,2,5050,0,2,0.220163404621279
727,4,5050,-1,1,0.23796348001633
727,1,5050,1,1,0.193173036657187
727,2,5050,0,1,0.227816320798524
727,3,5050,1,1,0.240307863796241
727,3,5050,1,1,0.266580295667682
727,2,5050,-1,2,0.276906114997953
727,2,5050,0,1,0.252783489433633
727,2,5050,0,1,0.252040113414162
727,3,5050,1,1,0.248446892927809
727,1,5050,0,2,0.249653167192854
727,4,5050,0,1,0.17839741722981
727,4,5050,-1,2,0.276810679932815
727,4,5050,0,2,0.348053530649283
727,4,5050,-1,1,0.286875250921537
727,4,5050,0,1,0.240561479087666
727,4,5050,-1,1,0.33325759341242
727,4,5050,-1,2,0.288572414688437
727,4,5050,0,2,0.356254930060611
727,1,5050,0,1,0.295638264935484
727,1,5050,0,1,0.280687950939857
727,1,5050,0,1,0.266458253280901
727,3,5050,0,2,0.252976595828834
727,2,5050,0,2,0.234991741771783
727,3,5050,0,1,0.271521242098063
727,4,5050,-1,1,0.276291401779355
727,1,5050,1,2,0.235440922892938
727,2,5050,-1,1,0.52406167721958
727,1,5050,1,2,0.525698690689228
727,1,5050,0,2,0.933598902607554
727,4,5050,-1,1,0.906516809879975
727,2,5050,0,2,0.886919551451817
727,2,5050,0,1,0.896901882465118
727,1,5050,0,2,0.900722484958881
727,2,5050,0,1,0.863480365280278
727,2,5050,0,1,0.866605358961454
727,3,5050,0,1,0.86829410129186
727,2,5050,-1,1,0.870413840117096
727,3,5050,0,2,0.869322957099755
727,4,5050,0,1,0.859988489403844
727,3,5050,1,1,0.903921147443956
727,2,5050,-1,1,0.896629740705309
727,4,5050,0,1,0.89335678895406
727,4,5050,-1,1,0.921664239066118
727,2,5050,-1,1,0.908298085886833
727,1,5050,0,2,0.903776466051753
727,1,5050,0,2,0.868766669293563
727,1,5050,1,1,0.825081440090052
727,3,5050,1,2,0.843339137207987
727,1,5050,0,2,0.895903403687254
727,3,5050,1,2,0.857046294003004
727,2,5050,-1,2,0.964263505304935
727,1,5050,1,1,0.962660679525075
727,3,5050,0,2,0.964720572609439
727,4,5050,0,2,0.950465752474625
727,3,5050,0,2,0.934915641576491
727,1,5050,1,2,0.910824406705973
727,2,5050,0,1,0.978110272698547
727,3,5050,1,2,0.978460474868663
727,3,5050,0,2,0.998687800253294
727,1,5050,1,2,0.998240648275502
727,3,5050,1,2,0.999354894123136
727,2,5050,-1,1,0.999840162799634
727,4,5050,0,2,0.999838696193206
727,3,5050,0,2,0.999783395157906
727,1,5050,0,2,0.999720145292411
727,2,5050,-1,2,0.999617464291485
727,3,5050,0,1,0.999585603184884
727,3,5050,0,2,0.999569471888022
727,4,5050,0,2,0.999453772030518
727,3,5050,0,2,0.999264924487358
727,1,5050,1,1,0.999071850186421
727,4,5050,0,1,0.999153482591598
727,3,5050,1,2,0.999431744289383
727,4,5050,-1,1,0.999786639292585
727,3,5050,0,2,0.999728296478765
727,2,5050,-1,2,0.999665863677852
727,4,5050,0,1,0.999625168050945
727,3,5050,0,1,0.999736995244015
727,1,5050,0,2,0.999727524848233
727,2,5050,0,1,0.99961928462118
727,4,5050,-1,1,0.999604686043886
727,2,5050,-1,1,0.999505544566126
727,1,5050,0,2,0.999534079123964
727,1,5050,1,1,0.999353390057119
727,4,5050,0,1,0.999358537389526
727,2,5050,-1,2,0.999533544411162
727,3,5050,0,2,0.999465824641696
727,2,5050,-1,1,0.999351915030574
727,4,5050,-1,1,0.999395582964398
727,2,5050,0,2,0.999255618555638
727,2,5050,0,1,0.999352643072009
727,1,5050,1,2,0.999336692619834
727,3,5050,0,2,0.999731624080545
727,4,5050,-1,1,0.999675238343933
727,1,5050,0,2,0.999600660240202
727,4,5050,-1,1,0.999449087246051
727,2,5050,-1,1,0.999323938563904
727,1,5050,1,2,0.99935011677682
727,1,5050,1,2,0.999691343335255
727,2,5050,-1,1,0.999832544013231
727,2,5050,0,1,0.999836602547007
727,3,5050,1,1,0.999834761142081
727,1,5050,0,1,0.999844232651007
727,2,5050,0,1,0.999837299001431
727,4,5050,0,1,0.999834089105565
727,1,5050,0,2,0.999878611495777
727,3,5050,1,2,0.999843017565466
727,2,5050,0,2,0.999930117819343
727,3,5050,1,1,0.999937579993399
727,4,5050,0,1,0.999941129144521
727,2,5050,0,1,0.999955311679061
727,4,5050,-1,2,0.999954933140997
727,4,5050,0,1,0.999968632862948
727,4,5050,0,1,0.999974896132746
727,3,5050,1,2,0.999979374425791
727,1,5050,1,1,0.99998953005811
727,1,5050,1,1,0.999990070110797
727,2,5050,0,2,0.999990336128152
727,1,5050,1,2,0.999991201267873
727,1,5050,0,2,0.999994991175512
727,4,5050,-1,1,0.999993378841329
727,3,5050,0,1,0.999992359328499
727,3,5050,1,1,0.99999213758204
727,2,8020,0,2,0.00100001233071651
727,3,8020,1,1,0.00100001233071651
727,4,8020,-1,2,0.00100001233071651
727,1,8020,1,2,0.00100001233071651
727,4,8020,-1,2,0.00100001233071651
727,4,8020,0,1,0.00100001233071651
727,4,8020,0,1,0.000697958247131877
727,3,8020,1,2,0.00051478426914932
727,4,8020,-1,2,0.00026903053173271
727,2,8020,0,1,0.000206600109212902
727,1,8020,0,1,0.000260509121414033
727,3,8020,1,2,0.000442795638286297
727,4,8020,0,1,0.000160471104250537
727,1,8020,1,2,0.000110416968844963
727,3,8020,1,1,9.37311433273716e-05
727,1,8020,0,2,1.01191695563345e-05
727,2,8020,-1,1,1.0287629569001e-05
727,3,8020,0,1,8.73286687499712e-06
727,1,8020,1,2,8.40658647141445e-06
727,3,8020,0,2,7.43098847355805e-06
727,2,8020,-1,1,7.28020023830942e-06
727,3,8020,1,1,6.32439690329702e-06
727,4,8020,0,1,7.6497719721047e-06
727,3,8020,1,1,5.4881781282656e-06
727,4,8020,-1,2,3.59492537353378e-05
727,1,8020,1,1,2.35711687673456e-05
727,4,8020,0,2,1.28107596943114e-06
727,4,8020,0,1,2.74424114845697e-06
727,3,8020,0,1,2.03230323520453e-06
727,4,8020,-1,1,1.73432990021839e-06
727,2,8020,0,2,2.80404982653069e-06
727,1,8020,1,2,2.46417964828874e-06
727,4,8020,0,1,9.83092146877863e-06
727,1,8020,1,2,7.65591513600033e-06
727,4,8020,-1,2,1.13862902505731e-05
727,2,8020,0,2,7.56675463207519e-06
727,3,8020,0,2,6.55081088659317e-06
727,3,8020,0,2,5.52479936882527e-06
727,2,8020,0,1,4.70053261441923e-06
727,1,8020,1,2,6.89465287032516e-06
727,3,8020,1,1,8.37408584193144e-06
727,1,8020,1,2,1.47625080823616e-05
727,2,8020,-1,1,1.64629292223704e-05
727,1,8020,1,2,1.2211481059567e-05
727,4,8020,0,1,1.30175847714795e-05
727,1,8020,1,2,9.67445598397392e-06
727,2,8020,-1,1,1.00405797249159e-05
727,3,8020,0,2,7.65316530557989e-06
727,3,8020,0,1,6.17109077557533e-06
727,1,8020,0,2,5.80808062451884e-06
727,3,8020,1,2,5.7200438672204e-06
727,1,8020,1,2,1.86420518431844e-05
727,2,8020,0,2,1.91674719158538e-05
727,2,8020,-1,1,1.51228970856628e-05
727,2,8020,0,1,1.09844426144475e-05
