subj_i,state,block,reward,action,w
738,1,5050,0,2,0.5
738,4,5050,-1,2,0.5
738,3,5050,0,2,0.5
738,3,5050,1,1,0.5
738,4,5050,0,1,0.497512436414267
738,2,5050,-1,2,0.507716389084604
738,4,5050,0,2,0.507716389084604
738,3,5050,0,1,0.511364320100909
738,2,5050,0,2,0.515325022458612
738,1,5050,1,2,0.515325022458612
738,2,5050,-1,2,0.515325022458612
738,3,5050,0,2,0.515325022458612
738,1,5050,1,2,0.51668705190731
738,2,5050,-1,2,0.51668705190731
738,1,5050,1,2,0.51668705190731
738,2,5050,0,2,0.51668705190731
738,1,5050,0,2,0.51668705190731
738,1,5050,1,2,0.51668705190731
738,2,5050,0,2,0.51668705190731
738,2,5050,-1,2,0.51668705190731
738,3,5050,1,1,0.51668705190731
738,2,5050,-1,2,0.511836515590786
738,4,5050,-1,1,0.511836515590786
738,4,5050,0,2,0.502844638655002
738,2,5050,0,1,0.515473695868103
738,3,5050,0,1,0.568691760923335
738,3,5050,1,2,0.576102956638205
738,2,5050,-1,1,0.574511588517213
738,2,5050,0,2,0.534793208849329
738,1,5050,0,2,0.544326306734252
738,4,5050,-1,1,0.544326306734252
738,4,5050,-1,2,0.532988074747231
738,4,5050,0,2,0.517460975290278
738,1,5050,1,2,0.53696713884917
738,3,5050,0,1,0.53696713884917
738,3,5050,1,2,0.541905515062003
738,4,5050,-1,2,0.537943036392877
738,1,5050,0,2,0.522424674906347
738,3,5050,1,1,0.522424674906347
738,2,5050,-1,2,0.52082169401086
738,4,5050,-1,2,0.511829277648649
738,4,5050,-1,1,0.496172496850697
738,1,5050,1,2,0.462436515829347
738,3,5050,1,2,0.462436515829347
738,2,5050,0,2,0.459952487721769
738,1,5050,0,2,0.468821753320382
738,3,5050,1,1,0.468821753320382
738,3,5050,1,2,0.468648538893082
738,4,5050,-1,2,0.467538620696484
738,1,5050,1,2,0.445166121006944
738,1,5050,1,2,0.445166121006944
738,4,5050,-1,2,0.445166121006944
738,1,5050,1,2,0.422858059912316
738,2,5050,-1,2,0.422858059912316
738,4,5050,0,2,0.414095651015884
738,3,5050,0,1,0.43538158106526
738,3,5050,1,1,0.433567385532795
738,2,5050,-1,2,0.434826234335943
738,4,5050,0,2,0.425955477696465
738,1,5050,1,2,0.446937938975665
738,2,5050,0,2,0.446937938975665
738,4,5050,0,2,0.454792289693178
738,2,5050,0,2,0.475582433160699
738,1,5050,1,2,0.483339362172063
738,3,5050,1,2,0.483339362172063
738,2,5050,-1,2,0.481332993703477
738,3,5050,0,2,0.472333654410264
738,4,5050,-1,1,0.475734938788906
738,1,5050,0,2,0.422050848630047
