subj_i,state,block,reward,action,w
712,2,5050,-1,2,0.5
712,2,5050,0,1,0.5
712,1,5050,0,2,0.415651700857518
712,3,5050,0,1,0.415651700857518
712,3,5050,1,1,0.415651700857518
712,1,5050,0,2,0.415651700857518
712,3,5050,0,1,0.415651700857518
712,2,5050,0,1,0.415651700857518
712,1,5050,0,1,0.35565406921478
712,4,5050,0,1,0.382813580241974
712,1,5050,0,2,0.382813580241974
712,4,5050,-1,1,0.388623922626357
712,1,5050,1,1,0.388623922626357
712,2,5050,0,1,0.254085948225014
712,3,5050,0,1,0.21770725132644
712,2,5050,0,1,0.21770725132644
712,2,5050,-1,1,0.190440917052758
712,2,5050,-1,1,0.369406876653931
712,4,5050,0,2,0.460491361494269
712,2,5050,0,1,0.416955123044194
712,4,5050,0,2,0.390083783884808
712,1,5050,1,2,0.352252531154629
712,3,5050,1,1,0.258455041451709
712,1,5050,0,2,0.258455041451709
712,4,5050,-1,2,0.236968665241395
712,1,5050,0,1,0.38146130165502
712,2,5050,-1,1,0.367885063940021
712,2,5050,-1,1,0.423352665206887
712,3,5050,1,1,0.462303628221072
712,1,5050,1,1,0.462303628221072
712,4,5050,-1,1,0.58518103671594
712,4,5050,-1,2,0.582283227544614
712,4,5050,0,2,0.674664293549402
712,2,5050,0,1,0.639862803659477
712,1,5050,1,2,0.620373827540211
712,3,5050,1,1,0.848998179213364
712,1,5050,0,2,0.848998179213364
712,4,5050,-1,1,0.830777228797639
712,1,5050,1,2,0.821027469384837
712,2,5050,-1,1,0.884007578107933
712,2,5050,-1,1,0.895958470925608
712,3,5050,1,2,0.904442534370561
712,1,5050,0,2,0.941252864749272
712,4,5050,-1,1,0.935442366231297
712,2,5050,0,1,0.927509982985634
712,4,5050,-1,1,0.922884679853839
712,3,5050,1,2,0.911727584198374
712,4,5050,-1,1,0.970340963886871
712,1,5050,1,1,0.965518188217326
712,3,5050,1,2,0.972709347738178
712,4,5050,-1,1,0.981034111459086
712,3,5050,1,2,0.977879072719836
712,3,5050,0,2,0.980695899990115
712,3,5050,0,2,0.979921021847304
712,3,5050,0,2,0.977820305545036
712,3,5050,1,2,0.974757819648229
712,4,5050,-1,1,0.979512093018904
712,4,5050,0,1,0.976156322047421
712,1,5050,1,2,0.982960507188414
712,2,5050,-1,1,0.988891093220965
712,3,5050,1,2,0.989733997206748
712,2,5050,0,1,0.990949763264218
712,3,5050,1,2,0.990405335621916
712,3,5050,1,2,0.99107018092826
712,1,5050,1,2,0.991381517868614
712,3,5050,0,2,0.993512302961569
712,3,5050,1,2,0.993427817514559
712,4,5050,0,1,0.993647838420829
712,4,5050,-1,1,0.994945606108062
712,4,5050,0,1,0.994387845968471
712,4,5050,0,1,0.99530030303354
712,3,5050,0,2,0.9958675515211
712,1,5050,1,2,0.995798664593733
712,1,5050,0,2,0.996550705793413
712,2,5050,-1,1,0.996203811603652
712,3,5050,0,2,0.99645588889205
712,1,5050,0,2,0.99632740547189
712,2,5050,0,1,0.995951667170555
712,4,5050,-1,1,0.995733346025134
712,1,5050,0,1,0.995403700526044
712,2,5050,0,1,0.994920613554617
712,2,5050,-1,1,0.994661042369913
712,2,5050,0,1,0.994985915090621
712,4,5050,-1,1,0.994753535211867
712,1,5050,0,2,0.99433076650375
712,3,5050,0,2,0.993925093947031
712,2,5050,-1,1,0.993620056372532
712,1,5050,0,2,0.993966606543189
712,2,5050,-1,1,0.993518230825788
712,1,5050,1,2,0.993826036651399
712,4,5050,0,1,0.994713500830916
712,1,5050,1,2,0.995308603308432
712,1,5050,1,2,0.995805305130336
712,3,5050,0,2,0.996128959269
712,2,5050,0,1,0.99589460931062
712,2,5050,-1,1,0.995727512065034
712,1,5050,0,2,0.995913245130006
712,2,5050,-1,1,0.995752170852989
712,2,5050,0,1,0.995916725234681
712,3,5050,0,2,0.995768676451553
712,2,5050,-1,1,0.995481285907421
712,3,5050,0,1,0.995643670213162
712,1,5050,1,2,0.994948238402718
712,1,5050,1,2,0.995272074212701
712,3,5050,1,2,0.995490748735445
712,3,5050,0,2,0.995739276501935
712,1,5050,0,2,0.995614235402785
712,2,5050,0,1,0.995503032119755
712,4,5050,-1,1,0.995351115304334
