subj_i,state,block,reward,action,w
786,4,5050,0,1,0.5
786,1,5050,1,1,0.5
786,3,5050,1,2,0.5
786,3,5050,1,1,0.5
786,1,5050,1,2,0.500964878243144
786,2,5050,0,2,0.501929749299979
786,1,5050,1,2,0.501929749299979
786,3,5050,0,2,0.50286847983377
786,2,5050,-1,2,0.49993046262293
786,4,5050,-1,1,0.49993046262293
786,2,5050,-1,2,0.49993046262293
786,2,5050,0,1,0.49993046262293
786,3,5050,0,1,0.545306679840358
786,1,5050,1,2,0.551256931704667
786,1,5050,1,1,0.552160838223387
786,4,5050,0,2,0.554871452250611
786,4,5050,-1,2,0.582406464496305
786,3,5050,1,2,0.572801046978338
786,4,5050,-1,2,0.570942563466315
786,2,5050,0,1,0.561274458574761
786,1,5050,1,2,0.603403975424924
786,1,5050,1,1,0.605083714970727
786,1,5050,1,2,0.608437478279572
786,1,5050,0,2,0.610849195514189
786,3,5050,0,2,0.602904164993506
786,3,5050,0,2,0.608257766657218
786,1,5050,1,1,0.613181993696175
786,2,5050,0,2,0.614614305353088
786,4,5050,0,2,0.626943855988162
786,3,5050,1,1,0.647277092767332
786,4,5050,-1,2,0.641319295815373
786,1,5050,0,2,0.632274206416304
786,2,5050,0,2,0.62206127083855
786,3,5050,1,1,0.633721344648557
786,3,5050,0,2,0.627706276425577
786,4,5050,-1,2,0.62708242740751
786,1,5050,1,1,0.617886108102782
786,3,5050,0,2,0.616729205866982
786,3,5050,0,1,0.615821215467736
786,1,5050,1,1,0.646376163409841
786,1,5050,1,2,0.645213314312415
786,4,5050,-1,1,0.649878739604566
786,4,5050,-1,1,0.6187033842764
786,2,5050,0,2,0.58642735881294
786,4,5050,-1,2,0.597928175399452
786,2,5050,-1,2,0.574678062923106
786,4,5050,0,2,0.569272988228908
786,2,5050,0,2,0.60591506628028
786,3,5050,0,2,0.615771996664085
786,2,5050,-1,2,0.620843298906404
786,2,5050,-1,2,0.61574535732362
786,3,5050,0,2,0.610676739754852
786,3,5050,1,2,0.615263132110273
786,1,5050,0,1,0.613494755171284
786,4,5050,-1,2,0.61517967910456
786,2,5050,0,2,0.592249077611503
786,2,5050,-1,2,0.60031525520255
786,2,5050,0,2,0.595284649450739
786,4,5050,0,2,0.602444229634613
786,4,5050,0,2,0.634798069709759
786,2,5050,0,2,0.665075835870478
786,2,5050,0,1,0.671454032461208
786,3,5050,0,2,0.768008263901789
786,2,5050,0,2,0.771182796562292
786,4,5050,0,2,0.778337950036262
786,1,5050,0,1,0.799841250407493
786,4,5050,-1,2,0.800466957893658
786,2,5050,-1,1,0.784847612882508
786,4,5050,-1,2,0.737744883275422
786,3,5050,0,2,0.718823007411016
786,1,5050,1,2,0.722060549401894
786,1,5050,1,2,0.721991866365159
786,2,5050,-1,2,0.721867767249581
786,4,5050,-1,2,0.710182746285671
786,4,5050,0,2,0.689974404503767
