subj_i,state,block,reward,action,w
729,1,5050,0,2,0.5
729,3,5050,1,2,0.5
729,4,5050,0,1,0.5
729,2,5050,0,2,0.5
729,3,5050,1,2,0.5
729,2,5050,0,2,0.5
729,4,5050,-1,2,0.5
729,4,5050,0,2,0.487818159307736
729,3,5050,0,1,0.576054167371779
729,3,5050,0,2,0.552650915417247
729,4,5050,-1,1,0.981980764053956
729,4,5050,-1,2,0.979284900550314
729,1,5050,0,2,0.976222859293879
729,3,5050,0,2,0.976222859293879
729,4,5050,-1,2,0.987316550558366
729,1,5050,0,2,0.985431687402471
729,1,5050,0,2,0.985431687402471
729,2,5050,-1,2,0.985431687402471
729,3,5050,1,2,0.985431687402471
729,4,5050,0,2,0.984834436265821
729,2,5050,-1,2,0.988447145762675
729,1,5050,1,2,0.988447145762675
729,1,5050,0,2,0.988447145762675
729,2,5050,-1,2,0.988447145762675
729,1,5050,1,2,0.988447145762675
729,3,5050,1,2,0.988447145762675
729,3,5050,0,2,0.987990988934062
729,2,5050,-1,2,0.991625153934609
729,4,5050,0,2,0.991625153934609
729,4,5050,-1,2,0.993405595147189
729,2,5050,-1,2,0.992462112976665
729,2,5050,0,2,0.992462112976665
729,2,5050,-1,2,0.992462112976665
729,2,5050,0,2,0.992462112976665
729,1,5050,0,1,0.992462112976665
729,4,5050,0,1,0.999954761732541
729,2,5050,0,1,0.999987150327099
729,2,5050,0,2,0.999999973344985
729,3,5050,0,2,0.999999974075204
729,1,5050,1,2,0.999999979799827
729,1,5050,1,2,0.999999979052292
729,2,5050,-1,2,0.999999978304756
729,2,5050,0,1,0.999999977605414
729,2,5050,-1,2,0.999999998204109
729,1,5050,1,2,0.999999998091945
729,4,5050,0,2,0.9999999980262
729,1,5050,0,2,0.999999998390989
729,3,5050,1,2,0.999999998613476
729,3,5050,0,2,0.999999998563997
729,4,5050,0,1,0.999999998810303
729,1,5050,1,2,0.999999999597561
729,3,5050,1,1,0.999999999584588
729,3,5050,1,2,0.999999999509586
729,4,5050,-1,2,0.999999999497035
729,3,5050,0,2,0.999999999386923
729,3,5050,0,1,0.999999999455765
729,4,5050,0,1,0.999999999877612
729,1,5050,1,2,0.999999999955582
729,1,5050,1,2,0.999999999954195
729,4,5050,0,2,0.999999999952808
729,2,5050,0,1,0.999999999961256
729,4,5050,-1,2,0.999999999994588
729,2,5050,-1,2,0.999999999993236
729,3,5050,0,2,0.999999999992621
729,4,5050,-1,1,0.999999999993942
729,1,5050,1,2,0.999999999987254
729,1,5050,1,2,0.999999999986879
729,3,5050,1,2,0.999999999986504
729,1,5050,1,2,0.999999999985823
729,1,5050,1,2,0.99999999998543
729,2,5050,0,2,0.999999999985036
729,4,5050,0,1,0.999999999985594
729,2,5050,0,2,0.999999999993429
729,1,5050,0,2,0.999999999993658
729,3,5050,1,2,0.999999999994418
729,1,5050,0,2,0.999999999994143
729,3,5050,1,1,0.999999999994742
729,1,5050,0,2,0.999999999993711
729,2,5050,0,1,0.999999999994269
729,2,5050,0,1,0.999999999998952
729,4,5050,0,2,0.999999999999758
729,3,5050,1,2,0.999999999999806
729,3,5050,1,2,0.999999999999798
729,4,5050,-1,1,0.99999999999979
729,4,5050,-1,2,0.999999999999546
729,2,5050,0,2,0.999999999999278
729,1,5050,1,2,0.999999999999314
729,3,5050,0,2,0.999999999999298
729,1,5050,1,1,0.999999999999394
729,2,5050,0,2,0.999999999999249
729,3,5050,0,2,0.999999999999285
729,4,5050,-1,2,0.999999999999367
729,3,5050,1,1,0.999999999998978
729,3,5050,1,2,0.999999999998742
729,3,5050,0,2,0.99999999999871
729,4,5050,-1,2,0.999999999998812
729,3,5050,1,2,0.999999999998043
729,4,5050,0,2,0.999999999997998
729,1,5050,1,1,0.999999999998314
729,2,5050,-1,1,0.999999999997918
729,4,5050,-1,2,0.999999999993491
729,2,5050,-1,2,0.999999999989063
729,1,5050,1,2,0.99999999998607
729,4,5050,-1,1,0.999999999985929
729,3,5050,1,2,0.999999999945096
729,2,5050,-1,2,0.999999999943829
729,2,5050,0,2,0.999999999927992
729,4,5050,0,1,0.999999999932441
729,1,5050,0,2,0.999999999965142
729,4,5050,-1,2,0.999999999966432
729,2,5050,0,2,0.999999999928942
729,3,5050,0,2,0.99999999993316
729,2,5050,0,2,0.999999999937804
729,1,5050,0,2,0.999999999941355
729,1,5050,0,2,0.999999999943042
729,2,5050,-1,2,0.9999999999443
729,1,5050,0,2,0.999999999928599
729,3,5050,0,2,0.999999999929785
729,4,5050,0,1,0.999999999933818
729,4,5050,0,2,0.999999999965497
729,3,5050,1,1,0.999999999970673
729,3,5050,0,2,0.999999999962543
729,1,5050,0,2,0.999999999963606
729,1,5050,0,2,0.999999999964045
729,2,5050,0,1,0.999999999964342
729,4,5050,-1,2,0.999999999988812
729,3,5050,0,2,0.999999999974185
